date,asset,close
2010-01-13,A077,101.81144017560545
2010-01-13,A078,99.98042561450019
2010-01-13,A079,95.61403280558
2010-01-13,A080,102.82675760566791
2010-01-13,A081,99.38846811266669
2010-01-13,A082,101.15352762047152
2010-01-13,A083,98.54329707576885
2010-01-13,A084,97.72718513699556
2010-01-13,A085,93.36189343333713
2010-01-13,A086,90.83042836918233
2010-01-13,A087,99.00757736832021
2010-01-13,A088,96.72252815032624
2010-01-13,A089,103.9263075264657
2010-01-13,A090,95.08314408793869
2010-01-13,A091,99.09555882062685
2010-01-13,A092,95.95453475238459
2010-01-13,A093,102.20228135133236
2010-01-13,A094,93.58523450663887
2010-01-13,A095,93.30880836909296
2010-01-13,A096,99.48029221466125
2010-01-13,A097,91.39855456297119
2010-01-13,A098,99.26906706615793
2010-01-13,A099,100.32220130705156
2010-01-14,A000,101.05232734887892
2010-01-14,A001,100.76574437147326
2010-01-14,A002,94.85376665912105
2010-01-14,A003,99.89311914672423
2010-01-14,A004,94.540008660659
2010-01-14,A005,100.15599819593012
2010-01-14,A006,97.93156212595837
2010-01-14,A007,92.13457386129609
2010-01-14,A008,103.18939775306049
2010-01-14,A009,98.00481150781279
2010-01-14,A010,93.13542121599777
2010-01-14,A011,98.0186285079817
2010-01-14,A012,100.43308464673233
2010-01-14,A013,99.66843645546611
2010-01-14,A014,97.04171118082787
2010-01-14,A015,89.92499361291551
2010-01-14,A016,96.47035259590261
2010-01-14,A017,98.2404378999034
2010-01-14,A018,93.66653591102539
2010-01-14,A019,96.42328512711093
2010-01-14,A020,97.97275591611205
2010-01-14,A021,92.12175419408925
2010-01-14,A022,89.69741926599234
2010-01-14,A023,91.19223811001491
2010-01-14,A024,95.34206823237513
2010-01-14,A025,99.92180707882622
2010-01-14,A026,97.87366638395966
2010-01-14,A027,102.85213567156491
2010-01-14,A028,101.14354045407919
2010-01-14,A029,98.34270774533955
2010-01-14,A030,106.988921445559
2010-01-14,A031,94.2910949611161
2010-01-14,A032,100.7172320945926
2010-01-14,A033,101.96908212894367
2010-01-14,A034,95.98400529793669
2010-01-14,A035,91.3786566817687
2010-01-14,A036,99.78611933773101
2010-01-14,A037,102.34316733068492
2010-01-14,A038,100.92282279927454
2010-01-14,A039,100.07295689657863
2010-01-14,A040,93.187716360844
2010-01-14,A041,103.16599620884821
2010-01-14,A042,100.70033222048265
2010-01-14,A043,101.53387571183117
2010-01-14,A044,103.32473765804492
2010-01-14,A045,93.94987992618138
2010-01-14,A046,90.17406313364715
2010-01-14,A047,92.39460750842963
2010-01-14,A048,98.80436143945731
2010-01-14,A049,95.02467185615056
2010-01-14,A050,94.38708883078526
2010-01-14,A051,94.61673851923273
2010-01-14,A052,100.19167147968841
2010-01-14,A053,100.23751129370453
2010-01-14,A054,96.23204017321302
2010-01-14,A055,95.7319417429056
2010-01-14,A056,98.01556218790336
2010-01-14,A057,90.43490461909882
2010-01-14,A058,105.55329186652322
2010-01-14,A059,95.81139625747485
2010-01-14,A060,94.76886039935344
2010-01-14,A061,95.89471641195931
2010-01-14,A062,102.58124668958514
2010-01-14,A063,96.69389498468598
2010-01-14,A064,97.84260563537497
2010-01-14,A065,97.97660770740725
2010-01-14,A066,98.1200984500239
2010-01-14,A067,104.09587916694345
2010-01-14,A068,95.04483348015694
2010-01-14,A069,98.0128641001132
2010-01-14,A070,100.424788905013
2010-01-14,A071,97.75426197544175
2010-01-14,A072,98.25606071552522
2010-01-14,A073,96.04059853940676
2010-01-14,A074,94.4604777355905
2010-01-14,A075,89.7954603022162
2010-01-14,A076,90.55158790430276
2010-01-14,A077,102.47283652372121
2010-01-14,A078,97.13902931851983
2010-01-14,A079,95.79577705675916
2010-01-14,A080,101.18352330670422
2010-01-14,A081,97.69064820606016
2010-01-14,A082,98.54411739633737
2010-01-14,A083,98.9381331769994
2010-01-14,A084,98.6853260812405
2010-01-14,A085,91.34738204570458
2010-01-14,A086,90.27539549151035
2010-01-14,A087,96.90085331804818
2010-01-14,A088,91.50529398491034
2010-01-14,A089,102.35469501882189
2010-01-14,A090,94.53416619309843
2010-01-14,A091,98.21825749560448
2010-01-14,A092,96.23367818375249
2010-01-14,A093,99.92978286800934
2010-01-14,A094,90.93966436285336
2010-01-14,A095,91.47840447004671
2010-01-14,A096,99.26176102318999
2010-01-14,A097,92.269111818686
2010-01-14,A098,98.91791355922096
2010-01-14,A099,97.66451502813382
2010-01-15,A000,101.18418916915681
2010-01-15,A001,98.5186401899637
2010-01-15,A002,93.18740401188556
2010-01-15,A003,99.57455400552546
2010-01-15,A004,94.75819311950666
2010-01-15,A005,102.43798967168034
2010-01-15,A006,96.1114618990364
2010-01-15,A007,91.81586479324427
2010-01-15,A008,101.36367431906741
2010-01-15,A009,99.46892488673613
2010-01-15,A010,95.60637134132696
2010-01-15,A011,97.8151492663708
2010-01-15,A012,101.85659632842396
2010-01-15,A013,99.19975149922253
2010-01-15,A014,95.77089915796701
2010-01-15,A015,91.69530884293499
2010-01-15,A016,96.04510144785712
2010-01-15,A017,97.43128497205427
2010-01-15,A018,92.5353047164178
2010-01-15,A019,96.6772262938478
2010-01-15,A020,97.8078107030454
2010-01-15,A021,91.51611956272464
2010-01-15,A022,89.40550919134095
2010-01-15,A023,90.56060435476341
2010-01-15,A024,95.65442109726501
2010-01-15,A025,98.45588649826878
2010-01-15,A026,98.57179181186618
2010-01-15,A027,103.59795927098551
2010-01-15,A028,100.15760982212838
2010-01-15,A029,98.5027878894
2010-01-15,A030,104.66014858345194
2010-01-15,A031,98.81300745201929
2010-01-15,A032,99.77800563949165
2010-01-15,A033,102.1599797828055
2010-01-15,A034,94.09422471609552
2010-01-15,A035,91.14026315176486
2010-01-15,A036,98.77208545494943
2010-01-15,A037,101.9807057355242
2010-01-15,A038,99.73794051883054
2010-01-15,A039,100.54386197078915
2010-01-15,A040,92.4021759868786
2010-01-15,A041,101.81036679578119
2010-01-15,A042,100.23359824448083
2010-01-15,A043,99.93733271764161
2010-01-15,A044,102.91987878785724
2010-01-15,A045,94.42308748603303
2010-01-15,A046,91.00724413901557
2010-01-15,A047,92.26403027015434
2010-01-15,A048,100.75448007544318
2010-01-15,A049,94.59363879811151
2010-01-15,A050,95.36969451932468
2010-01-15,A051,94.0284866891474
2010-01-15,A052,98.47752279573356
2010-01-15,A053,100.17038079243801
2010-01-15,A054,96.22585549944189
2010-01-15,A055,95.17835670472708
2010-01-15,A056,95.93188651420023
2010-01-15,A057,90.9332864820883
2010-01-15,A058,104.3340123560629
2010-01-15,A059,93.93192761731649
2010-01-15,A060,97.47068179531952
2010-01-15,A061,96.29321821640599
2010-01-15,A062,101.639207977425
2010-01-15,A063,95.36784283310774
2010-01-15,A064,96.29070396512223
2010-01-15,A065,96.32935060939377
2010-01-15,A066,96.03593134755002
2010-01-15,A067,102.87560802667149
2010-01-15,A068,95.45786469049023
2010-01-15,A069,99.59020340764481
2010-01-15,A070,100.87736685438833
2010-01-15,A071,95.9039001061401
2010-01-15,A072,98.7396950160214
2010-01-15,A073,97.26895474347765
2010-01-15,A074,95.03589418239322
2010-01-15,A075,91.62399312571695
2010-01-15,A076,92.23985178598183
2010-01-15,A077,104.41616654028871
2010-01-15,A078,100.42995271093847
2010-01-15,A079,93.71905142180668
2010-01-15,A080,99.90543698766307
2010-01-15,A081,97.20691736910251
2010-01-15,A082,95.20195331854157
2010-01-15,A083,100.18029389953449
2010-01-15,A084,95.87226356087535
2010-01-15,A085,90.64549495044172
2010-01-15,A086,90.48969816209784
2010-01-15,A087,96.56440380980563
2010-01-15,A088,91.10627065141921
2010-01-15,A089,101.27630939951145
2010-01-15,A090,95.9801521006889
2010-01-15,A091,99.69635341197221
2010-01-15,A092,96.71052002850354
2010-01-15,A093,96.85593970319442
2010-01-15,A094,90.85521224269182
2010-01-15,A095,92.15334226305576
2010-01-15,A096,99.91585164469615
2010-01-15,A097,93.26649492635258
2010-01-15,A098,98.28857586998441
2010-01-15,A099,94.8579079064902
